minutes_roll_3,api_shots_total_roll_3,threat_roll_5,element,value,assists_roll_5,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,threat_roll_3,influence_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,goals_scored_roll_5,api_key_passes_roll_5,api_goals_roll_3,total_points_roll_3,round,api_goals_roll_5,minutes_roll_5,assists_roll_3,influence_roll_3,api_shots_on_roll_3,api_key_passes_roll_3,goals_conceded_roll_3,api_assists_roll_3,bps_roll_3,goals_scored_roll_3,api_assists_roll_5,api_shots_total_roll_5,api_shots_on_roll_5,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
88.66666666666667,4.333333333333333,63.0,430,141,0.0,2.0,1.0,11.25,60.333333333333336,42.15,9.25,85.0,False,89.0,10.700000000000001,1.25,0.5,1.0,8.0,4,1.25,84.5,0.0,36.86666666666667,2.0,0.6666666666666666,1.3333333333333333,0.0,32.666666666666664,1.0,0.0,4.75,2.0,2.25,36.75,5.0,9.0
83.66666666666667,4.666666666666667,57.2,430,142,0.0,3.0,0.8,10.440000000000001,66.66666666666667,40.8,9.2,83.2,True,84.33333333333333,12.033333333333333,1.2,0.4,1.3333333333333333,10.333333333333334,5,1.2,82.6,0.0,48.199999999999996,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,41.333333333333336,1.3333333333333333,0.0,4.2,2.0,2.4,35.8,3.0,16.0
83.66666666666667,4.333333333333333,58.6,430,143,0.2,3.0,1.0,11.540000000000001,60.666666666666664,46.28,9.8,86.6,False,84.33333333333333,13.933333333333332,1.2,0.8,1.6666666666666667,12.666666666666666,6,1.2,86.2,0.3333333333333333,66.53333333333335,2.6666666666666665,1.0,0.3333333333333333,0.3333333333333333,54.333333333333336,1.6666666666666667,0.2,4.2,2.2,2.4,39.6,3.0,8.0
85.0,3.0,60.2,430,144,0.2,2.6666666666666665,0.6,12.139999999999999,45.0,53.08,11.0,86.6,True,85.33333333333333,10.6,1.4,0.6,1.3333333333333333,11.0,7,1.4,86.2,0.3333333333333333,52.06666666666667,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,45.333333333333336,1.3333333333333333,0.2,4.2,2.4,2.8,45.6,3.0,13.0
90.0,3.6666666666666665,58.0,430,146,0.2,2.6666666666666665,0.2,12.88,62.0,62.480000000000004,11.8,86.6,False,90.0,13.666666666666666,1.6,0.6,1.6666666666666667,12.333333333333334,8,1.6,86.2,0.3333333333333333,66.06666666666668,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,55.333333333333336,1.6666666666666667,0.2,3.6,2.6,2.8,52.2,3.0,2.0
90.0,2.6666666666666665,54.6,430,147,0.2,1.6666666666666667,0.4,11.059999999999999,53.666666666666664,49.760000000000005,9.6,87.2,True,90.0,9.899999999999999,1.2,0.4,1.0,7.666666666666667,9,1.2,87.0,0.0,42.666666666666664,2.6666666666666665,0.0,0.3333333333333333,0.0,35.666666666666664,1.0,0.2,3.2,2.6,2.2,41.4,3.0,13.0
87.0,4.333333333333333,64.2,430,148,0.2,2.0,0.6,12.759999999999998,73.33333333333333,57.0,10.4,88.4,True,87.33333333333333,13.066666666666665,1.4,0.4,1.3333333333333333,9.333333333333334,10,1.4,88.2,0.0,54.73333333333333,3.6666666666666665,0.0,0.6666666666666666,0.0,44.333333333333336,1.3333333333333333,0.2,4.0,3.0,2.2,47.4,4.0,4.0
87.0,3.6666666666666665,57.0,430,148,0.0,1.0,0.4,10.7,59.0,47.32000000000001,8.0,88.4,False,87.33333333333333,10.299999999999999,1.2,0.2,1.0,6.333333333333333,11,1.2,88.2,0.0,41.266666666666666,3.0,0.3333333333333333,0.6666666666666666,0.0,33.0,1.0,0.0,3.2,2.8,1.6,39.4,3.0,2.0
0.0,0.0,0.0,465,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,465,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,466,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,466,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
19.666666666666668,1.6666666666666667,17.333333333333332,466,59,0.0,0.0,0.6666666666666666,2.533333333333333,17.333333333333332,2.733333333333333,0.3333333333333333,19.666666666666668,False,19.666666666666668,2.533333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,0.0,19.666666666666668,0.0,2.733333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,-0.6666666666666666,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,-0.6666666666666666,4.0,1.0
23.0,1.6666666666666667,13.5,466,59,0.0,0.0,0.5,1.9749999999999999,18.0,2.0999999999999996,0.5,17.25,True,23.0,2.6333333333333333,0.0,0.25,0.0,0.6666666666666666,4,0.0,17.25,0.0,2.7999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,1.25,0.25,0.0,0.5,3.0,0.0
23.0,1.6666666666666667,10.8,466,59,0.0,0.0,0.4,1.5799999999999998,18.0,1.6799999999999997,0.4,13.8,False,23.0,2.6333333333333333,0.0,0.2,0.0,0.6666666666666666,5,0.0,13.8,0.0,2.7999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,1.0,0.2,0.0,0.4,3.0,1.0
5.0,0.3333333333333333,11.6,466,59,0.0,0.0,0.6,1.6199999999999999,2.0,1.6799999999999997,0.6,16.6,True,8.0,0.16666666666666666,0.0,0.2,0.0,0.6666666666666666,6,0.0,14.8,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.2,0.2,0.0,0.8,3.0,0.0
1.6666666666666667,0.3333333333333333,11.6,466,59,0.0,0.0,0.6,1.6199999999999999,1.3333333333333333,1.6799999999999997,0.6,16.6,False,4.666666666666667,0.06666666666666667,0.0,0.2,0.0,0.3333333333333333,7,0.0,14.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.2,0.2,0.0,0.8,4.0,0.0
1.6666666666666667,0.3333333333333333,1.2,466,58,0.0,0.0,0.2,0.1,1.3333333333333333,0.04,0.4,4.8,True,4.666666666666667,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,8,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,1.2,3.0,1.0
2.6666666666666665,0.0,1.2,466,58,0.0,0.0,0.4,0.2,0.6666666666666666,1.04,0.4,4.4,False,2.6666666666666665,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,9,0.0,2.6,0.0,1.7333333333333334,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,3.0,0.0
2.6666666666666665,0.0,1.2,466,58,0.0,0.0,0.4,0.2,0.6666666666666666,1.04,0.4,4.4,False,2.6666666666666665,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,10,0.0,2.6,0.0,1.7333333333333334,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,3.0,0.0
2.6666666666666665,0.0,0.4,466,58,0.0,0.0,0.2,0.16,0.6666666666666666,1.04,0.2,1.6,True,2.6666666666666665,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,11,0.0,1.6,0.0,1.7333333333333334,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,2.0
0.0,0.0,0.0,467,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,467,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,467,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,467,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,468,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,499,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,499,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,499,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,499,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
7.666666666666667,0.0,0.8,499,105,0.0,0.0,0.0,0.13999999999999999,1.3333333333333333,0.48,0.2,4.6,False,7.666666666666667,0.2333333333333333,0.0,0.0,0.0,0.3333333333333333,5,0.0,4.6,0.0,0.7999999999999999,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
35.333333333333336,1.0,3.8,499,105,0.0,0.0,0.2,0.32,6.333333333333333,0.48,0.6,21.4,False,35.666666666666664,0.5333333333333333,0.0,0.0,0.0,1.0,6,0.0,21.2,0.0,0.7999999999999999,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.0,5.0
59.666666666666664,1.3333333333333333,5.0,499,106,0.2,0.0,0.4,1.14,8.333333333333334,3.84,1.6,36.2,True,60.333333333333336,1.8999999999999997,0.0,0.2,0.0,2.6666666666666665,7,0.0,35.8,0.3333333333333333,6.3999999999999995,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.0,0.0,0.2,0.8,0.0,0.0,3.0,3.0,2.0
75.66666666666667,2.0,10.0,499,106,0.2,0.0,0.6,1.7399999999999998,15.333333333333334,4.36,2.0,50.6,False,76.66666666666667,2.6666666666666665,0.0,0.2,0.0,3.0,8,0.0,50.0,0.3333333333333333,6.466666666666668,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,4.666666666666667,0.0,0.2,1.2,0.2,0.0,3.8,3.0,0.0
48.0,1.0,10.0,499,105,0.2,0.0,0.6,1.7399999999999998,10.333333333333334,4.36,2.0,50.6,True,48.666666666666664,2.3666666666666667,0.0,0.2,0.0,2.3333333333333335,9,0.0,50.0,0.3333333333333333,6.466666666666668,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.333333333333333,0.0,0.2,1.2,0.2,0.0,3.8,3.0,0.0
23.666666666666668,0.6666666666666666,9.2,499,104,0.2,0.0,0.6,1.5999999999999999,8.333333333333334,3.8800000000000003,1.8,46.0,False,24.0,1.0,0.0,0.2,0.0,0.6666666666666666,10,0.0,45.4,0.0,0.8666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.2,1.2,0.2,0.0,2.8,4.0,0.0
0.0,0.0,6.2,499,104,0.2,0.0,0.4,1.42,0.0,3.8800000000000003,1.4,29.2,True,0.0,0.0,0.0,0.2,0.0,0.0,11,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,3.8,3.0,2.0
1.0,0.0,7.0,500,55,0.0,0.0,0.0,0.7,7.0,0.0,1.0,1.0,True,1.0,0.7,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0
7.5,0.5,12.0,500,55,0.0,0.0,0.5,2.75,12.0,15.5,3.0,7.5,False,7.5,2.75,0.5,0.0,0.5,3.0,2,0.5,7.5,0.0,15.5,0.5,0.0,0.5,0.0,15.0,0.5,0.0,0.5,0.5,0.0,15.0,3.0,2.0
35.0,0.3333333333333333,10.333333333333334,500,55,0.0,0.0,0.3333333333333333,2.1,10.333333333333334,10.333333333333334,2.6666666666666665,35.0,True,35.0,2.1,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,3,0.3333333333333333,35.0,0.0,10.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,10.666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,10.666666666666666,3.0,1.0
43.0,0.3333333333333333,7.75,500,55,0.0,0.0,0.25,1.975,8.0,9.25,2.25,32.5,False,43.0,2.4,0.25,0.25,0.3333333333333333,2.6666666666666665,4,0.25,32.5,0.0,12.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,10.666666666666666,0.3333333333333333,0.0,0.25,0.25,0.0,8.75,3.0,1.0
40.333333333333336,0.0,6.2,500,55,0.0,0.0,0.2,1.58,2.3333333333333335,7.4,2.0,28.4,True,42.333333333333336,0.8000000000000002,0.2,0.2,0.0,1.3333333333333333,5,0.2,27.2,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.2,0.2,0.0,7.6,5.0,1.0
18.0,0.0,4.8,500,55,0.0,0.0,0.6,1.44,0.0,7.4,2.0,32.8,True,20.0,0.5333333333333333,0.2,0.2,0.0,1.0,6,0.2,31.6,0.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.0,0.0,0.0,0.2,0.2,0.0,7.0,3.0,1.0
10.0,0.0,1.4,500,55,0.0,0.0,0.4,0.4800000000000001,0.0,1.24,1.2,30.2,False,12.0,0.0,0.0,0.2,0.0,1.0,7,0.0,29.0,0.0,0.06666666666666667,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,3.0,1.0
9.333333333333334,0.0,0.0,500,55,0.0,0.0,0.4,0.32,0.0,1.24,1.0,14.6,True,12.0,0.0,0.0,0.2,0.0,1.0,8,0.0,11.8,0.0,0.06666666666666667,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.2,3.0,4.0
3.0,0.3333333333333333,2.4,500,55,0.2,0.0,0.4,0.3,4.0,0.64,1.6,12.2,False,8.666666666666666,0.5,0.0,0.0,0.0,2.0,9,0.0,7.6,0.3333333333333333,1.0666666666666667,0.3333333333333333,0.0,0.0,0.0,6.0,0.0,0.0,0.2,0.2,0.0,4.2,3.0,1.0
17.666666666666668,1.0,7.4,500,55,0.2,0.0,0.6,0.8400000000000001,12.333333333333334,0.8400000000000001,1.6,18.8,False,23.333333333333332,1.4000000000000001,0.0,0.0,0.0,2.0,10,0.0,15.4,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,0.0,0.6,0.4,0.0,4.4,3.0,0.0
16.333333333333332,1.0,7.4,500,55,0.2,0.0,0.2,0.8400000000000001,12.333333333333334,0.8400000000000001,1.4,14.2,True,19.333333333333332,1.4000000000000001,0.0,0.0,0.0,1.6666666666666667,11,0.0,10.8,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,5.666666666666667,0.0,0.0,0.6,0.4,0.0,4.4,4.0,0.0
0.0,0.0,0.0,501,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,501,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,501,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
